Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
23170,0.77,Premium,F,VS2,62.4,59.0,5.85,5.81,3.64,3018
15348,0.35,Ideal,I,VS1,60.9,57.0,4.54,4.59,2.78,552
9938,1.5,Ideal,I,VS2,62.6,57.0,7.26,7.31,4.56,9586
2603,0.31,Very Good,G,VS2,61.0,56.0,4.35,4.37,2.66,544
13013,0.72,Premium,F,VVS2,61.1,58.0,5.78,5.84,3.55,3250
1888,0.57,Premium,E,SI1,58.9,59.0,5.41,5.35,3.17,1406
6847,1.05,Ideal,F,SI2,60.3,55.0,6.55,6.68,3.99,4987
24883,1.82,Premium,H,VS2,61.6,60.0,7.78,7.74,4.78,14749
23455,1.76,Premium,E,SI2,62.1,58.0,7.7,7.62,4.74,9580
19343,0.91,Premium,G,VVS2,61.8,58.0,6.16,6.24,3.83,5259
9018,1.6,Fair,F,SI2,65.0,56.0,7.35,7.26,4.8,6272
18281,0.9,Good,G,SI1,64.2,58.0,6.04,6.01,3.87,3250
3592,0.6,Ideal,D,VS2,61.4,53.0,5.45,5.5,3.36,2473
11047,0.27,Very Good,E,VVS2,60.9,58.0,4.14,4.17,2.53,620
5949,0.46,Premium,E,VS1,61.7,59.0,4.93,4.96,3.05,1372
22617,1.01,Premium,E,SI2,59.1,60.0,6.57,6.55,3.88,4412
24483,1.04,Ideal,G,VS2,62.5,57.0,6.49,6.46,4.05,6709
24319,0.35,Premium,F,VS1,60.7,58.0,4.58,4.54,2.77,984
22354,0.91,Very Good,F,SI2,62.5,58.0,6.1,6.16,3.83,4334
2600,1.27,Ideal,I,SI1,62.4,56.0,6.95,6.9,4.32,5690
4182,1.24,Good,G,SI2,63.7,60.0,6.77,6.7,4.3,4861
5416,0.53,Ideal,G,VVS2,62.6,56.0,5.16,5.19,3.24,1818
25383,0.55,Ideal,H,SI1,62.4,57.0,5.23,5.28,3.28,1270
19928,0.32,Ideal,D,VS2,62.2,56.0,4.36,4.39,2.72,758
9602,0.73,Very Good,E,SI1,63.2,58.0,5.71,5.74,3.62,2679
9648,0.3,Ideal,H,VVS2,61.5,57.0,4.34,4.31,2.66,776
26782,0.3,Very Good,D,SI2,63.0,55.0,4.25,4.26,2.68,447
24911,1.2,Ideal,I,VS2,63.2,59.0,6.73,6.68,4.24,5699
18570,0.3,Very Good,H,VS2,62.5,58.0,4.26,4.28,2.67,473
17277,1.24,Very Good,F,VS2,59.6,59.0,7.0,7.07,4.19,8929
25991,1.53,Ideal,J,VS2,61.4,58.0,7.35,7.43,4.54,7550
22679,0.4,Ideal,E,SI1,62.0,57.0,4.78,4.74,2.95,945
26301,0.92,Premium,G,SI2,62.3,59.0,6.2,6.15,3.85,3318
9324,1.06,Very Good,H,SI2,62.4,54.0,6.5,6.54,4.07,4516
8990,1.21,Ideal,H,SI1,61.8,55.0,6.82,6.86,4.23,6727
1922,0.42,Premium,F,VVS2,61.7,59.0,4.82,4.78,2.96,1221
22457,1.38,Premium,G,SI2,58.3,59.0,7.34,7.27,4.26,5487
6297,0.26,Very Good,H,VVS2,63.4,55.0,4.06,4.05,2.57,565
4949,0.51,Ideal,E,VS2,62.5,55.0,5.13,5.08,3.19,1781
12,1.1,Premium,D,SI1,60.7,55.0,6.74,6.71,4.08,6468
7315,0.34,Premium,D,SI1,61.2,58.0,4.47,4.49,2.74,626
5224,0.9,Premium,I,VS1,61.2,61.0,6.2,6.15,3.78,3484
11216,0.24,Good,E,VVS1,58.0,60.0,4.08,4.12,2.38,526
15477,1.25,Premium,G,SI2,61.1,58.0,6.96,6.91,4.24,4340
8500,2.04,Premium,H,SI2,62.7,56.0,8.12,8.06,5.07,15760
17225,0.33,Premium,E,VS2,60.6,60.0,4.43,4.48,2.7,723
24476,0.3,Ideal,G,VS1,62.2,55.0,4.28,4.31,2.67,605
25223,1.2,Premium,H,VS1,61.7,59.0,6.78,6.74,4.17,4838
21058,0.3,Good,F,SI2,63.4,56.0,4.26,4.29,2.71,394
9073,1.28,Premium,H,SI1,59.9,59.0,7.08,7.05,4.23,6701
2041,0.73,Very Good,E,VVS2,63.4,58.0,5.68,5.7,3.61,3511
891,0.41,Premium,G,SI1,61.4,60.0,4.75,4.82,2.94,719
24340,1.71,Ideal,H,VS2,62.1,56.0,7.64,7.7,4.76,14017
17750,0.9,Ideal,F,SI1,61.0,56.0,6.17,6.19,3.77,5122
11580,0.33,Good,G,IF,57.9,60.0,4.55,4.57,2.64,984
22507,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74,9551
4373,1.01,Premium,F,SI2,58.8,61.0,6.53,6.46,3.82,4468
23593,1.02,Ideal,I,SI1,61.9,55.0,6.43,6.46,3.99,3983
19898,1.56,Premium,I,VS2,60.8,59.0,7.56,7.51,4.58,7326
7740,0.3,Ideal,G,IF,62.1,55.0,4.35,4.31,2.69,956
23680,0.35,Ideal,H,VVS1,62.3,55.0,4.55,4.51,2.82,1024
1435,1.04,Ideal,J,SI1,61.1,57.0,6.57,6.52,4.0,3931
26419,0.9,Very Good,G,VS1,61.5,56.0,6.2,6.23,3.82,5148
26875,0.34,Ideal,F,IF,61.9,55.0,4.49,4.52,2.79,1276
1592,0.75,Premium,D,SI2,61.3,59.0,5.88,5.83,3.59,1858
6509,0.31,Very Good,D,SI2,62.8,53.0,4.35,4.37,2.74,462
20780,0.42,Very Good,F,VS2,60.1,61.0,4.84,4.88,2.92,790
17981,0.41,Ideal,D,VS1,61.8,57.0,4.8,4.75,2.95,1230
19866,0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,2854
52,1.14,Premium,G,VS2,61.4,60.0,6.71,6.68,4.11,7079
17846,2.17,Premium,J,SI2,62.3,60.0,8.33,8.2,5.15,13395
119,0.31,Ideal,G,VVS1,61.2,56.0,4.38,4.34,2.67,1046
19629,1.04,Premium,D,SI2,61.0,59.0,6.51,6.54,3.98,4724
26914,0.64,Very Good,I,SI1,63.0,57.0,5.47,5.52,3.46,1390
26730,0.4,Good,D,SI2,63.9,53.0,4.68,4.71,3.0,622
23961,1.29,Premium,H,VS2,61.2,60.0,7.03,6.95,4.28,7153
21623,1.08,Ideal,G,VS2,61.8,55.0,6.57,6.63,4.08,6931
22041,0.91,Very Good,E,SI2,58.5,60.0,6.31,6.34,3.7,3438
12829,0.34,Premium,F,SI2,63.0,58.0,4.47,4.45,2.81,574
25548,0.5,Very Good,F,VVS2,61.0,61.0,5.09,5.11,3.11,2013
3923,1.01,Good,F,VS2,63.6,59.0,6.32,6.36,4.03,5988
7596,1.2,Very Good,F,VS2,,55.0,6.75,6.8,4.26,8454
5644,1.2,Ideal,I,VS2,61.5,57.0,6.8,6.75,4.17,5880
21370,0.31,Premium,F,VS2,61.4,58.0,4.36,4.4,2.69,625
23951,0.25,Very Good,E,VVS2,60.9,59.0,4.03,4.11,2.48,575
10293,1.29,Ideal,J,SI1,61.5,57.0,7.0,7.06,4.32,6097
25125,1.5,Very Good,I,SI1,63.1,54.0,7.34,7.31,4.62,8408
6251,0.73,Ideal,G,SI1,60.9,57.0,5.81,5.85,3.55,3089
10582,2.05,Premium,H,VS2,61.8,60.0,8.19,8.14,5.05,18318
11118,0.71,Ideal,D,SI2,,57.0,5.77,5.83,3.49,2262
15025,0.7,Good,E,SI2,59.9,57.0,5.75,5.8,3.46,2026
1300,0.4,Premium,G,SI1,62.0,59.0,4.72,4.7,2.92,900
3582,2.23,Very Good,J,SI2,60.5,61.0,8.4,8.47,5.1,12655
7768,1.57,Ideal,J,VVS2,61.4,57.0,7.5,7.45,4.59,9516
3055,0.32,Ideal,F,VS1,61.9,57.0,4.38,4.41,2.72,716
1151,1.51,Premium,I,VVS1,61.0,61.0,7.47,7.34,4.52,10824
3359,1.39,Premium,F,SI1,62.4,59.0,7.14,7.09,4.44,8925
8194,0.55,Ideal,I,VVS1,62.7,57.0,5.23,5.17,3.26,1712
10688,0.32,Ideal,G,VVS1,61.1,57.0,4.43,4.41,2.7,1080
25392,0.3,Very Good,H,SI1,,62.0,4.24,4.3,2.63,421
1617,0.81,Premium,D,SI1,60.7,58.0,6.07,5.99,3.66,3135
8387,1.2,Very Good,D,SI2,63.5,59.0,6.61,6.56,4.18,4758
17825,0.63,Premium,E,IF,60.3,62.0,5.55,5.53,3.34,2879
12051,0.33,Ideal,H,SI2,61.4,56.0,4.85,4.79,2.95,554
25781,0.4,Ideal,G,VS2,60.9,58.0,4.76,4.79,2.91,825
4491,1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,4419
14072,1.0,Fair,H,VS1,64.6,59.0,6.3,6.26,4.06,5242
5018,1.0,Ideal,G,VS1,62.2,56.0,6.35,6.41,3.97,6349
11193,0.31,Good,G,VS2,63.2,58.0,4.28,4.3,2.71,507
4925,0.99,Fair,J,SI1,58.0,67.0,6.57,6.5,3.79,2949
10198,0.47,Premium,D,SI1,60.6,61.0,5.04,5.0,3.04,987
15714,0.43,Premium,E,SI1,62.4,56.0,4.83,4.79,3.0,1016
23944,1.1,Very Good,F,SI2,59.1,57.0,6.72,6.82,4.0,4715
25555,2.09,Premium,H,SI1,61.1,56.0,8.3,8.23,5.05,18559
9036,0.33,Ideal,E,SI1,61.5,55.0,4.46,4.49,2.75,532
24427,1.01,Very Good,F,VS1,63.2,58.0,6.32,6.34,4.0,7107
8650,2.18,Ideal,F,SI2,62.6,55.0,8.27,8.22,5.16,14277
14573,0.34,Ideal,D,VVS2,61.2,56.0,4.5,4.52,2.76,885
23419,0.42,Premium,E,VS2,60.9,59.0,4.81,4.85,2.94,958
8525,1.03,Fair,J,SI2,64.6,62.0,6.3,6.21,4.06,3149
788,0.33,Premium,G,IF,60.8,58.0,4.46,4.42,2.7,1052
17810,0.41,Very Good,H,VVS1,61.7,58.0,4.74,4.79,2.94,991
6825,0.31,Ideal,D,SI1,61.4,55.0,4.35,4.38,2.68,571
17974,0.72,Ideal,H,VVS1,61.4,56.0,5.79,5.77,3.55,3124
22988,1.04,Very Good,E,SI2,60.9,59.0,6.58,6.62,4.02,4486
8106,1.2,Premium,G,VS1,62.9,59.0,6.75,6.69,4.23,5975
10119,0.43,Good,G,VS2,61.8,60.7,4.8,4.84,2.99,891
9364,0.37,Premium,G,VS2,61.3,60.0,4.6,4.63,2.83,649
23232,1.2,Ideal,D,VVS2,61.9,56.0,6.81,6.83,4.22,16130
14970,0.42,Premium,E,SI1,60.0,61.0,4.88,4.85,2.92,953
14528,0.4,Ideal,E,SI1,61.2,57.0,4.74,4.7,2.89,945
22226,0.26,Ideal,H,VS1,62.1,55.0,4.07,4.11,2.54,482
22986,0.5,Ideal,G,VVS2,62.0,56.0,5.09,5.13,3.17,1838
22922,0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,394
1336,0.27,Ideal,G,VS2,61.5,56.0,4.16,4.18,2.56,490
23894,1.5,Premium,I,VS2,62.3,60.0,7.25,7.19,4.5,9479
23497,0.55,Ideal,E,SI1,61.7,56.0,5.24,5.29,3.25,1551
8161,0.51,Ideal,I,SI2,60.8,56.0,5.14,5.26,3.16,1051
20619,0.3,Ideal,G,VS1,62.4,57.0,4.3,4.32,2.69,624
16152,0.34,Very Good,D,SI1,62.8,58.0,4.44,4.48,2.8,626
3099,0.3,Ideal,D,VVS1,61.6,56.0,4.33,4.37,2.68,912
1767,0.4,Premium,D,VS2,61.7,59.0,4.73,4.76,2.93,982
22074,0.7,Ideal,E,SI1,62.0,56.0,5.68,5.7,3.53,2948
596,0.74,Premium,D,SI1,60.6,60.0,5.88,5.84,3.55,2655
4381,0.7,Premium,J,SI1,63.0,56.0,5.66,5.61,3.55,1827
4036,0.77,Ideal,I,VS1,61.4,56.0,5.86,5.9,3.61,2635
14783,0.37,Ideal,G,VS1,61.0,55.0,4.66,4.68,2.85,810
15840,0.5,Very Good,D,SI1,61.6,56.0,5.09,5.11,3.14,1454
22752,0.38,Very Good,I,VVS1,63.5,57.0,4.6,4.63,2.93,752
17287,0.54,Ideal,D,VS2,61.8,57.0,5.26,5.22,3.24,1993
11741,1.13,Good,G,I1,63.4,58.0,6.58,6.61,4.18,3127
11486,0.52,Ideal,E,VS2,61.1,55.0,5.2,5.27,3.2,1689
12306,0.72,Very Good,E,SI1,62.1,57.0,5.69,5.75,3.55,2578
10169,0.82,Very Good,F,SI2,59.7,57.0,6.12,6.14,3.66,2841
9540,0.36,Ideal,I,VS2,61.8,55.0,4.58,4.61,2.84,523
15865,1.5,Good,I,VS2,63.3,62.0,7.08,7.19,4.52,8555
1506,0.4,Ideal,D,VVS2,61.4,56.0,4.75,4.8,2.93,1078
11055,1.71,Ideal,J,VVS2,,59.0,7.65,7.68,4.72,10945
5511,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,10916
10655,0.77,Premium,F,SI1,60.0,61.0,5.97,5.93,3.57,2745
17235,0.9,Premium,H,SI1,62.7,58.0,6.14,6.2,3.87,3545
6891,0.3,Ideal,F,SI1,62.4,55.0,4.3,4.32,2.69,475
10117,0.4,Very Good,E,VVS1,62.8,57.0,4.65,4.71,2.94,1333
6254,0.91,Ideal,E,SI1,61.0,57.0,6.2,6.26,3.8,4392
263,1.09,Ideal,F,VVS2,62.5,55.0,6.6,6.52,4.1,9845
22699,2.12,Premium,H,SI2,59.1,59.0,8.47,8.43,4.99,16992
18180,1.2,Very Good,I,VVS2,59.9,55.0,6.88,6.94,4.14,6558
2344,0.35,Ideal,D,VS2,60.6,56.0,4.57,4.54,2.76,1063
25665,0.32,Premium,H,VVS2,,58.0,4.33,4.37,2.71,645
22722,0.28,Very Good,H,VVS2,62.7,54.0,4.16,4.19,2.61,522
9162,1.02,Premium,E,VVS1,62.2,57.0,6.59,6.4,4.04,10867
16187,1.52,Premium,D,SI1,60.8,61.0,7.39,7.26,4.45,11220
25870,0.44,Very Good,I,VS2,62.5,57.0,4.85,4.88,3.04,795
20513,0.31,Very Good,I,SI1,62.8,60.0,4.29,4.31,2.7,418
20568,0.59,Very Good,I,VS2,62.4,58.4,5.3,5.36,3.32,1392
374,0.27,Premium,E,VVS1,60.6,58.0,4.2,4.18,2.54,799
10445,0.53,Ideal,G,VVS2,62.5,54.0,5.19,5.21,3.25,1818
20864,0.42,Premium,F,VS2,61.9,58.0,4.8,4.76,2.96,945
9526,1.7,Premium,J,VS2,62.8,59.0,7.6,7.55,4.76,9939
23166,1.01,Ideal,G,VS2,62.1,58.0,6.38,6.43,3.98,6587
9508,0.31,Good,F,VVS1,63.6,61.0,4.21,4.25,2.69,742
20016,0.54,Ideal,E,SI2,60.7,56.0,5.25,5.3,3.2,1246
1960,0.32,Very Good,G,VS1,63.0,55.0,4.35,4.38,2.75,645
8531,0.7,Very Good,E,VS1,62.7,60.0,5.59,5.64,3.52,2671
12612,1.52,Premium,D,SI1,58.4,60.0,7.57,7.52,4.41,12342
465,1.52,Ideal,H,VS1,60.1,60.0,7.54,7.51,4.52,11946
5737,0.41,Ideal,H,IF,62.1,56.0,4.76,4.74,2.95,1243
7253,0.31,Ideal,E,VS1,60.2,56.0,4.44,4.39,2.66,804
6689,0.31,Premium,I,SI1,61.5,59.0,4.35,4.37,2.68,408
555,0.41,Ideal,E,SI1,62.7,57.0,4.74,4.77,2.98,755
3461,1.07,Premium,H,SI1,62.9,61.0,6.47,6.41,4.05,4440
19645,0.7,Ideal,I,VS1,62.1,57.0,5.69,5.71,3.54,2398
19121,0.77,Ideal,H,SI1,61.7,56.0,5.9,5.85,3.62,2612
3591,0.3,Premium,D,SI1,62.2,61.0,4.28,4.24,2.65,709
2278,0.33,Ideal,G,IF,62.1,56.0,4.44,4.41,2.75,1052
13214,0.3,Very Good,F,VVS2,62.4,57.0,4.25,4.27,2.66,694
13027,0.74,Ideal,I,VS1,60.7,56.0,5.86,5.9,3.57,2631
5905,0.9,Very Good,E,VS2,63.0,57.0,6.07,6.15,3.85,4643
24672,1.09,Good,D,SI2,63.8,60.0,6.57,6.49,4.16,4682
23995,0.35,Ideal,G,SI1,60.6,56.0,4.56,4.58,2.77,555
18494,0.31,Ideal,E,VS2,61.9,55.0,4.39,4.36,2.71,872
2608,1.0,Ideal,G,VVS1,61.9,57.0,6.43,6.39,3.97,8366
8175,0.41,Ideal,D,VS2,62.2,54.0,4.81,4.77,2.98,1076
8173,0.57,Ideal,F,VVS1,60.7,57.0,5.39,5.36,3.26,2507
8440,0.4,Ideal,E,SI2,61.8,55.2,4.75,4.77,2.94,679
12972,0.9,Good,G,SI2,58.4,55.0,6.34,6.39,3.72,3269
20968,0.41,Premium,D,VVS2,62.2,58.0,4.78,4.8,2.98,1105
11873,0.4,Very Good,D,SI1,60.0,56.0,4.82,4.85,2.9,708
16565,0.31,Premium,G,VS1,62.2,56.0,4.36,4.32,2.7,802
25965,0.7,Very Good,F,SI1,62.4,56.0,5.63,5.69,3.53,2573
19497,1.3,Very Good,J,SI2,61.1,61.0,6.95,7.0,4.26,5047
17164,1.04,Very Good,F,SI2,63.1,60.0,6.42,6.35,4.03,4508
17537,0.73,Ideal,I,VS1,,56.0,5.82,5.86,3.56,2596
7670,0.41,Ideal,F,VVS2,61.7,56.0,4.81,4.78,2.96,1192
24187,0.31,Premium,D,VVS1,61.1,56.0,4.42,4.35,2.68,1060
19824,2.16,Ideal,H,SI1,61.9,57.0,8.3,8.38,5.16,17820
5202,1.13,Ideal,D,VVS1,61.5,55.0,6.74,6.69,4.13,13968
9136,0.41,Ideal,D,VVS2,62.5,57.0,4.72,4.75,2.96,1105
8951,0.52,Ideal,D,SI1,61.2,57.0,5.18,5.22,3.18,1429
21880,1.15,Very Good,G,VVS2,63.2,58.0,6.68,6.61,4.2,9068
624,0.58,Premium,D,VS1,59.2,60.0,5.46,5.41,3.22,2401
3548,0.55,Ideal,I,SI1,61.2,55.0,5.28,5.33,3.25,1320
14052,0.51,Ideal,E,VS1,61.5,56.0,5.11,5.16,3.16,1758
204,0.7,Very Good,G,VS2,63.1,55.0,5.64,5.61,3.55,2657
12414,0.59,Very Good,I,VS2,63.4,56.0,5.37,5.33,3.39,1391
7804,1.2,Premium,H,VS1,62.7,58.0,6.75,6.65,4.2,6727
20779,0.3,Ideal,I,SI1,61.3,56.0,4.33,4.32,2.65,506
11300,0.61,Premium,D,SI1,62.3,58.0,5.45,5.4,3.38,1976
3070,0.7,Very Good,E,VS2,58.9,60.0,5.83,5.85,3.44,2845
21353,1.15,Ideal,G,SI2,62.3,56.0,6.67,6.75,4.18,4838
23185,0.5,Premium,D,VS2,59.7,57.0,5.13,5.08,3.05,1819
10406,0.7,Premium,G,SI1,58.6,62.0,5.83,5.8,3.41,2375
18949,0.63,Very Good,D,SI1,62.8,57.0,5.46,5.49,3.44,1939
5689,0.57,Very Good,E,SI1,62.1,58.0,5.28,5.32,3.29,1397
10754,1.13,Ideal,G,SI2,62.9,54.0,6.72,6.67,4.21,5164
4331,0.71,Very Good,F,SI2,63.6,56.0,5.58,5.67,3.58,2098
10810,0.51,Ideal,J,VS2,,57.0,5.04,5.08,3.16,1080
9816,1.54,Premium,I,VS2,61.7,59.0,7.4,7.34,4.55,8917
25447,0.35,Very Good,F,SI2,61.2,55.0,4.56,4.57,2.79,494
13706,0.32,Premium,G,VS2,,60.0,4.36,4.39,2.69,561
19926,1.01,Ideal,E,SI1,60.7,57.0,6.52,6.49,3.95,4853
1194,0.3,Ideal,D,VS2,62.4,55.0,4.3,4.32,2.69,616
2952,0.9,Good,G,VS2,64.4,62.0,5.97,6.02,3.86,4135
6801,2.21,Very Good,G,SI2,60.7,62.0,8.42,8.48,5.13,15825
9762,0.38,Very Good,F,VS2,61.9,54.6,4.64,4.68,2.89,906
2675,0.41,Premium,E,VS2,62.1,58.0,4.75,4.78,2.96,935
15304,0.79,Ideal,D,SI1,61.5,56.0,5.91,5.96,3.65,2896
21135,0.7,Ideal,D,VS2,61.4,55.0,5.71,5.75,3.52,3360
18058,0.43,Ideal,I,VVS1,61.1,57.0,4.86,4.9,2.98,916
12936,1.11,Premium,J,VS2,62.6,59.0,6.6,6.56,4.12,4265
10101,0.7,Ideal,E,VS1,61.0,56.0,5.7,5.77,3.5,3446
19109,0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,367
12268,0.35,Premium,E,VS1,60.8,58.0,4.55,4.58,2.78,829
5282,0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,752
22577,0.3,Ideal,G,VS2,62.3,58.0,4.26,4.28,2.66,545
13986,0.53,Premium,E,SI2,60.5,60.0,5.21,5.24,3.16,1141
16283,1.54,Premium,H,SI1,62.2,58.0,7.45,7.32,4.59,10466
306,0.7,Good,F,SI1,64.1,56.0,5.63,5.6,3.6,2289
12478,0.36,Premium,F,SI1,61.1,59.0,4.55,4.59,2.79,600
18509,1.05,Ideal,G,SI1,59.7,56.0,6.67,6.64,3.97,5204
20456,0.4,Premium,F,VVS2,60.7,58.0,4.7,4.75,2.87,1088
11312,0.41,Good,J,VS2,64.0,59.0,4.64,4.71,2.99,565
19256,0.71,Premium,F,VS1,61.8,59.0,5.69,5.73,3.53,2765
8736,1.01,Good,D,SI2,63.9,57.0,6.36,6.29,4.04,4672
19754,0.27,Very Good,F,VVS2,62.5,59.0,4.11,4.15,2.58,544
6695,1.57,Ideal,I,VS2,62.7,56.0,7.36,7.4,4.63,10278
1828,0.79,Premium,F,SI1,62.3,54.0,5.97,5.91,3.7,2862
22600,1.03,Premium,G,SI2,59.9,60.0,6.56,6.5,3.91,4413
18696,0.73,Premium,G,VS2,59.2,59.0,5.92,5.87,3.49,2770
10908,1.06,Premium,G,VS2,62.5,58.0,6.52,6.47,4.06,5543
1810,0.38,Ideal,G,VS1,62.5,56.0,4.64,4.58,2.88,998
8844,0.36,Premium,E,VS2,62.0,58.0,4.54,4.56,2.82,789
9738,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,590
11367,0.59,Very Good,G,VS1,62.0,56.0,5.35,5.39,3.33,1878
26501,0.54,Ideal,F,VVS2,61.2,55.0,5.27,5.25,3.22,2333
19327,0.24,Ideal,F,VS2,61.8,57.0,4.02,3.97,2.47,536
2793,0.79,Premium,J,SI1,59.1,57.0,6.08,6.06,3.59,2199
8642,0.6,Good,E,VVS2,64.2,55.0,5.31,5.34,3.42,2511
21365,0.29,Very Good,F,VVS1,61.5,56.0,4.26,4.3,2.63,563
10633,1.06,Very Good,G,VS2,59.4,59.0,6.68,6.63,3.95,6217
7571,0.9,Very Good,G,IF,63.1,58.0,6.18,6.09,3.87,5670
24180,0.3,Very Good,D,VS2,62.9,55.0,4.31,4.34,2.72,610
13649,0.71,Ideal,F,SI2,61.2,55.0,5.77,5.79,3.54,2365
17722,0.91,Premium,E,VS2,62.2,60.0,6.21,6.13,3.84,4676
129,0.31,Fair,G,VVS2,65.5,58.0,4.25,4.24,2.78,629
2758,1.21,Ideal,G,VS2,62.0,56.0,6.87,6.77,4.23,7806
1956,0.3,Ideal,D,VS2,62.5,57.0,4.29,4.25,2.67,911
9463,0.33,Very Good,F,VS2,61.2,58.0,4.45,4.5,2.74,666
22542,2.15,Ideal,I,SI2,61.7,55.0,8.43,8.24,5.14,14519
12944,1.03,Very Good,J,VS1,63.4,58.0,6.36,6.42,4.05,4292
20261,0.71,Very Good,H,SI2,62.2,55.1,5.7,5.72,3.55,2339
8429,0.9,Premium,I,SI1,62.1,59.0,6.2,6.17,3.84,3468
18508,0.7,Very Good,J,VS2,63.3,58.0,5.61,5.63,3.56,2044
15336,0.32,Ideal,H,VS1,61.8,55.0,4.42,4.41,2.73,720
22049,1.16,Very Good,H,SI2,62.8,59.0,6.7,6.64,4.19,5799
15968,1.0,Very Good,E,SI1,63.1,59.0,6.34,6.4,4.02,5175
13005,0.53,Ideal,G,VS2,61.8,56.0,5.21,5.18,3.21,1607
1295,0.73,Very Good,E,VS1,62.3,58.0,5.72,5.74,3.57,3226
15509,0.53,Good,E,SI1,62.6,64.0,5.13,5.22,3.24,1282
21017,2.42,Ideal,H,SI2,62.3,57.0,8.62,8.55,5.35,16826
17844,0.34,Very Good,D,SI1,59.6,59.0,4.55,4.57,2.72,626
10963,0.29,Ideal,G,IF,61.3,55.0,4.25,4.28,2.61,673
26835,0.41,Ideal,D,SI1,62.3,55.0,4.77,4.79,2.98,791
13572,0.72,Ideal,F,SI1,62.5,57.0,5.65,5.74,3.56,2440
24158,1.1,Ideal,G,VS1,61.3,54.0,6.69,6.65,4.09,6535
14272,0.3,Ideal,F,IF,62.0,56.0,4.34,4.3,2.68,1013
5606,1.0,Premium,E,VS1,59.1,59.0,6.56,6.51,3.86,8176
5900,0.9,Very Good,G,SI1,63.0,57.0,6.13,6.19,3.88,3681
11377,0.3,Ideal,G,SI2,61.6,56.0,4.32,4.35,2.67,422
16961,0.73,Ideal,H,SI1,62.9,56.0,5.79,5.75,3.63,2269
23387,0.32,Ideal,G,VS2,62.0,57.0,4.4,4.37,2.72,720
13972,0.42,Premium,E,SI1,62.0,58.0,4.82,4.85,3.0,722
23878,0.5,Very Good,G,SI1,62.2,60.0,5.03,5.07,3.14,1197
575,1.39,Premium,H,SI1,62.7,58.0,7.15,7.08,4.46,7986
19739,0.6,Very Good,F,VVS1,61.2,58.0,5.42,5.46,3.33,3333
10484,0.41,Very Good,H,VVS1,59.5,58.0,4.82,4.86,2.88,991
4123,0.34,Very Good,G,VS2,61.2,62.0,4.44,4.48,2.73,596
19584,1.52,Very Good,I,VS2,63.3,61.0,7.27,7.23,4.59,8938
1791,0.8,Very Good,H,SI1,63.2,54.0,5.93,5.88,3.73,2553
14876,0.38,Ideal,E,SI1,62.1,55.0,4.64,4.67,2.89,660
19445,0.23,Good,E,VVS1,60.6,65.0,3.95,3.97,2.4,458
23619,2.61,Ideal,J,SI2,64.6,55.0,8.61,8.57,5.55,17209
15745,1.01,Fair,D,SI1,63.5,58.0,6.35,6.25,4.0,4751
1179,0.73,Ideal,E,SI1,61.6,57.0,5.81,5.78,3.57,2707
15575,0.26,Ideal,I,VS1,62.1,55.0,4.11,4.13,2.56,434
16044,0.54,Ideal,H,VVS1,61.1,57.0,5.22,5.26,3.2,1846
1818,0.5,Very Good,G,VVS2,61.4,57.0,5.1,5.16,3.15,1813
23013,0.63,Ideal,G,VS2,61.9,58.0,5.48,5.51,3.4,2320
25552,0.51,Ideal,H,SI2,62.5,55.0,5.1,5.14,3.2,983
6771,1.51,Premium,G,VS1,61.1,58.0,7.38,7.36,4.5,13293
12451,0.36,Ideal,F,VS2,61.5,55.0,4.57,4.6,2.82,629
12858,1.21,Premium,F,VS2,60.1,55.0,7.01,6.91,4.18,8870
7246,0.37,Very Good,E,VS1,62.8,55.0,4.61,4.63,2.9,818
8415,1.25,Ideal,I,SI2,62.0,57.0,6.92,6.85,4.27,5355
18066,0.51,Ideal,E,VS2,62.0,54.0,5.13,5.1,3.17,1662
26215,0.31,Premium,G,VS2,61.2,58.0,4.32,4.37,2.66,544
3576,0.4,Ideal,G,IF,62.3,55.0,4.74,4.76,2.96,1229
10226,1.52,Premium,G,SI2,60.9,57.0,7.5,7.44,4.55,8299
26681,2.21,Premium,F,SI2,59.6,60.0,8.53,8.49,5.07,16657
175,1.0,Fair,F,VS2,68.3,58.0,5.98,5.95,4.08,4312
5129,0.38,Ideal,E,SI1,61.4,57.0,4.64,4.67,2.86,653
7701,0.53,Ideal,E,VS2,62.0,56.0,5.16,5.2,3.21,1739
21032,1.0,Premium,H,SI1,61.8,59.0,6.4,6.35,3.94,4150
5503,0.56,Ideal,E,VVS2,62.6,54.0,5.28,5.32,3.32,2441
3641,1.02,Very Good,H,SI2,58.3,61.0,6.57,6.63,3.85,4004
24585,1.51,Ideal,I,VS2,62.6,56.0,7.32,7.27,4.57,9234
